,time,population,household_income,population_density,RegionName
97,2013-02-01,46616,60753,4656.953883373687,89129
98,2013-03-01,46650,60907,4660.371228851372,89129
99,2013-04-01,46677,61066,4663.101648766958,89129
100,2013-05-01,46699,61240,4665.327171114819,89129
101,2013-06-01,46715,61418,4666.904213807998,89129
102,2013-07-01,46726,61612,4667.937913026034,89129
103,2013-08-01,46736,61805,4668.985386996931,89129
104,2013-09-01,46753,61976,4670.723450951106,89129
105,2013-10-01,46779,62137,4673.269577398339,89129
106,2013-11-01,46811,62277,4676.45950011623,89129
107,2013-12-01,46851,62406,4680.505880619302,89129
108,2014-01-01,46900,62519,4685.314685314685,89129
109,2014-02-01,46950,62607,4690.3134416710245,89129
110,2014-03-01,47012,62689,4696.573311764679,89129
111,2014-04-01,47080,62753,4703.357179946846,89129
112,2014-05-01,47158,62804,4711.117304096339,89129
113,2014-06-01,47240,62837,4719.353031042221,89129
114,2014-07-01,47333,62856,4728.613409247553,89129
115,2014-08-01,47424,62867,4737.720785359567,89129
116,2014-09-01,47500,62880,4745.337596298823,89129
117,2014-10-01,47567,62897,4751.96926265961,89129
118,2014-11-01,47619,62915,4757.187934999297,89129
119,2014-12-01,47661,62937,4761.341524807199,89129
120,2015-01-01,47690,62961,4764.235764235765,89129
121,2015-02-01,47705,62985,4765.767477462259,89129
122,2015-03-01,47710,63015,4766.264888749511,89129
123,2015-04-01,47703,63046,4765.54718521158,89129
124,2015-05-01,47683,63080,4763.566519945944,89129
125,2015-06-01,47652,63117,4760.450677808448,89129
126,2015-07-01,47607,63157,4755.991935989925,89129
127,2015-08-01,47559,63215,4751.179346847209,89129
128,2015-09-01,47519,63308,4747.224799266938,89129
129,2015-10-01,47486,63441,4743.866997889263,89129
130,2015-11-01,47460,63606,4741.322575061133,89129
131,2015-12-01,47441,63814,4739.421902594003,89129
132,2016-01-01,47430,64059,4738.261738261738,89129
133,2016-02-01,47425,64323,4737.846810418481,89129
134,2016-03-01,47428,64642,4738.119887637573,89129
135,2016-04-01,47438,64986,4739.0892182901825,89129
136,2016-05-01,47455,65380,4740.8194244198185,89129
137,2016-06-01,47479,65796,4743.198879824568,89129
138,2016-07-01,47511,66264,4746.386214864748,89129
139,2016-08-01,47546,66740,4749.90256914877,89129
140,2016-09-01,47579,67177,4753.174303408262,89129
141,2016-10-01,47611,67604,4756.419076050644,89129
142,2016-11-01,47641,67993,4759.427546905445,89129
143,2016-12-01,47671,68371,4762.400280696309,89129
144,2017-01-01,47700,68723,4765.234765234765,89129
145,2017-02-01,47724,69020,4767.676116636314,89129
146,2017-03-01,47750,69325,4770.247481629859,89129
147,2017-04-01,47773,69596,4772.6042676632005,89129
148,2017-05-01,47796,69852,4774.903593805228,89129
149,2017-06-01,47817,70075,4776.997116433877,89129
150,2017-07-01,47838,70282,4779.024403724387,89129
151,2017-08-01,47856,70463,4780.913441762487,89129
152,2017-09-01,47873,70614,4782.609911387333,89129
153,2017-10-01,47890,70746,4784.226910573915,89129
154,2017-11-01,47904,70850,4785.660116794067,89129
155,2017-12-01,47917,70933,4787.0050771291335,89129
156,2018-01-01,47930,70990,4788.211788211788,89129
0,2005-01-01,28724,54501,3754.7712418300653,89130
1,2005-02-01,28600,54922,3738.6397751674895,89130
2,2005-03-01,28483,55349,3723.311961086238,89130
3,2005-04-01,28389,55722,3711.0120010061373,89130
4,2005-05-01,28312,56065,3700.9198975885115,89130
5,2005-06-01,28256,56358,3693.6867542796604,89130
6,2005-07-01,28219,56619,3688.8303615256614,89130
7,2005-08-01,28202,56838,3686.634739764652,89130
8,2005-09-01,28205,57010,3687.043352897688,89130
9,2005-10-01,28229,57146,3690.083441800304,89130
10,2005-11-01,28271,57238,3695.5588717045903,89130
11,2005-12-01,28334,57292,3703.8346712708335,89130
12,2006-01-01,28418,57303,3714.7712418300653,89130
13,2006-02-01,28511,57278,3726.9364240211407,89130
14,2006-03-01,28633,57209,3742.93704259929,89130
15,2006-04-01,28771,57103,3760.9549205766725,89130
16,2006-05-01,28933,56952,3782.1912498184474,89130
17,2006-06-01,29110,56766,3805.275944567081,89130
18,2006-07-01,29312,56532,3831.747984472481,89130
19,2006-08-01,29514,56289,3858.0601468317436,89130
20,2006-09-01,29683,56086,3880.1326116971004,89130
21,2006-10-01,29830,55907,3899.4295840411355,89130
22,2006-11-01,29947,55765,3914.706097906171,89130
23,2006-12-01,30041,55651,3926.9805875498746,89130
24,2007-01-01,30108,55569,3935.6862745098038,89130
25,2007-02-01,30144,55522,3940.4820135986897,89130
26,2007-03-01,30159,55502,3942.395463192723,89130
27,2007-04-01,30147,55513,3940.8492131061435,89130
28,2007-05-01,30108,55556,3935.740179999844,89130
29,2007-06-01,30044,55629,3927.397978912943,89130
30,2007-07-01,29951,55736,3915.266463106312,89130
31,2007-08-01,29851,55850,3902.1243578549534,89130
32,2007-09-01,29769,55939,3891.3813385615804,89130
33,2007-10-01,29699,56008,3882.327818108066,89130
34,2007-11-01,29647,56053,3875.5478945881855,89130
35,2007-12-01,29610,56076,3870.589573100614,89130
36,2008-01-01,29588,56076,3867.7124183006536,89130
37,2008-02-01,29581,56055,3866.9049811030013,89130
38,2008-03-01,29590,56011,3868.055890859706,89130
39,2008-04-01,29614,55946,3871.1512223819736,89130
40,2008-05-01,29654,55855,3876.3973311046207,89130
41,2008-06-01,29708,55746,3883.455758400381,89130
42,2008-07-01,29779,55611,3892.797066088972,89130
43,2008-08-01,29854,55465,3902.5868735962094,89130
44,2008-09-01,29917,55330,3910.724428336904,89130
45,2008-10-01,29970,55195,3917.7504198861366,89130
46,2008-11-01,30012,55070,3923.2115584665385,89130
47,2008-12-01,30045,54947,3927.471919983468,89130
48,2009-01-01,30067,54829,3930.326797385621,89130
49,2009-02-01,30077,54727,3931.697352751138,89130
50,2009-03-01,30078,54619,3931.8772765154895,89130
51,2009-04-01,30069,54520,3930.713188207295,89130
52,2009-05-01,30050,54424,3928.1274819393434,89130
53,2009-06-01,30020,54336,3924.286977470855,89130
54,2009-07-01,29979,54250,3918.9356411706003,89130
55,2009-08-01,29935,54167,3913.1127334607,89130
56,2009-09-01,29896,54085,3908.1009894340173,89130
57,2009-10-01,29862,53999,3903.568707419734,89130
58,2009-11-01,29833,53916,3899.808292709096,89130
59,2009-12-01,29808,53828,3896.569050988059,89130
60,2010-01-01,29789,53739,3893.986928104575,89130
61,2010-02-01,29775,53657,3892.219495739281,89130
62,2010-03-01,29765,53566,3890.88801838533,89130
63,2010-04-01,29760,53476,3890.225156571787,89130
64,2010-05-01,29759,53383,3890.1867195110813,89130
65,2010-06-01,29764,53291,3890.775187013584,89130
66,2010-07-01,29774,53195,3892.029790246125,89130
67,2010-08-01,29784,53106,3893.338797666246,89130
68,2010-09-01,29788,53036,3893.965336836294,89130
69,2010-10-01,29788,52980,3893.9496187372733,89130
70,2010-11-01,29783,52942,3893.2926574400885,89130
71,2010-12-01,29773,52919,3891.9506555249277,89130
72,2011-01-01,29758,52914,3889.9346405228757,89130
73,2011-02-01,29739,52923,3887.5343951206373,89130
74,2011-03-01,29714,52950,3884.235581017728,89130
75,2011-04-01,29685,52992,3880.4014300393615,89130
76,2011-05-01,29649,53051,3875.776332120313,89130
77,2011-06-01,29610,53125,3870.658680674715,89130
78,2011-07-01,29565,53218,3864.707298939527,89130
79,2011-08-01,29519,53315,3858.73546030847,89130
80,2011-09-01,29480,53395,3853.687202883319,89130
81,2011-10-01,29446,53464,3849.227665915031,89130
82,2011-11-01,29419,53519,3845.644561466079,89130
83,2011-12-01,29396,53561,3842.699015906529,89130
84,2012-01-01,29380,53591,3840.5228758169933,89130
85,2012-02-01,29369,53606,3839.183679998492,89130
86,2012-03-01,29364,53609,3838.4967117864044,89130
87,2012-04-01,29365,53599,3838.564480327322,89130
88,2012-05-01,29371,53575,3839.3915035239716,89130
89,2012-06-01,29383,53540,3840.924425041086,89130
90,2012-07-01,29400,53489,3843.265439646474,89130
91,2012-08-01,29422,53444,3846.1354762572064,89130
92,2012-09-01,29446,53424,3849.1569862952338,89130
93,2012-10-01,29471,53429,3852.531136670353,89130
94,2012-11-01,29498,53459,3856.040240261589,89130
95,2012-12-01,29528,53515,3859.918237308357,89130
96,2013-01-01,29560,53596,3864.052287581699,89130
97,2013-02-01,29590,53692,3868.0063516841064,89130
98,2013-03-01,29625,53822,3872.6277290660933,89130
99,2013-04-01,29661,53973,3877.343826534942,89130
100,2013-05-01,29700,54154,3882.469050588577,89130
101,2013-06-01,29740,54354,3887.6727416106346,89130
102,2013-07-01,29783,54585,3893.3018123359175,89130
103,2013-08-01,29828,54826,3899.085588977277,89130
104,2013-09-01,29871,55049,3904.713724947592,89130
105,2013-10-01,29915,55268,3910.5611672817304,89130
106,2013-11-01,29959,55470,3916.2506616355577,89130
107,2013-12-01,30004,55667,3922.1615076326593,89130
108,2014-01-01,30050,55854,3928.1045751633983,89130
109,2014-02-01,30091,56012,3933.500202222156,89130
110,2014-03-01,30137,56178,3939.504594607237,89130
111,2014-04-01,30181,56328,3945.345976107134,89130
112,2014-05-01,30228,56471,3951.4137721551774,89130
113,2014-06-01,30273,56600,3957.316512038589,89130
114,2014-07-01,30320,56722,3963.4477117495944,89130
115,2014-08-01,30365,56831,3969.290605032133,89130
116,2014-09-01,30403,56922,3974.3024787534964,89130
117,2014-10-01,30437,57000,3978.8166291149532,89130
118,2014-11-01,30466,57060,3982.541820609313,89130
119,2014-12-01,30490,57107,3985.726399336199,89130
120,2015-01-01,30510,57138,3988.235294117647,89130
121,2015-02-01,30522,57153,3989.9206278651654,89130
122,2015-03-01,30532,57154,3991.1435435246503,89130
123,2015-04-01,30536,57140,3991.6836691783915,89130
124,2015-05-01,30535,57110,3991.5770132033063,89130
125,2015-06-01,30529,57066,3990.830456630045,89130
126,2015-07-01,30518,57006,3989.394229020387,89130
127,2015-08-01,30506,56950,3987.769848454724,89130
128,2015-09-01,30497,56925,3986.5785079369225,89130
129,2015-10-01,30490,56929,3985.742045259593,89130
130,2015-11-01,30487,56963,3985.3144257567546,89130
131,2015-12-01,30487,57027,3985.2671414615534,89130
132,2016-01-01,30490,57122,3985.6209150326795,89130
133,2016-02-01,30495,57239,3986.3149449849657,89130
134,2016-03-01,30503,57393,3987.444959587694,89130
135,2016-04-01,30515,57571,3988.9203826139446,89130
136,2016-05-01,30529,57786,3990.839575598802,89130
137,2016-06-01,30547,58022,3993.078719640017,89130
138,2016-07-01,30567,58296,3995.7870910070023,89130
139,2016-08-01,30589,58581,3998.672044454404,89130
140,2016-09-01,30610,58842,4001.3896026686457,89130
141,2016-10-01,30631,59099,4004.120686779804,89130
142,2016-11-01,30651,59334,4006.6890978129654,89130
143,2016-12-01,30670,59564,4009.2660631703425,89130
144,2017-01-01,30690,59779,4011.7647058823527,89130
145,2017-02-01,30706,59962,4013.954224476478,89130
146,2017-03-01,30724,60151,4016.3038015086013,89130
147,2017-04-01,30741,60321,4018.5030121426958,89130
148,2017-05-01,30758,60482,4020.6984704210363,89130
149,2017-06-01,30774,60626,4022.7485338740516,89130
150,2017-07-01,30789,60760,4024.7898733986094,89130
151,2017-08-01,30804,60880,4026.7528902778026,89130
152,2017-09-01,30818,60984,4028.57801044132,89130
153,2017-10-01,30832,61077,4030.3869085667297,89130
154,2017-11-01,30845,61153,4032.062881549168,89130
155,2017-12-01,30857,61219,4033.7176609207954,89130
156,2018-01-01,30870,61271,4035.2941176470586,89130
0,2005-01-01,35132,79299,2191.6406737367433,89131
1,2005-02-01,35106,80240,2190.057677211105,89131
2,2005-03-01,35096,81194,2189.4096394044623,89131
3,2005-04-01,35103,82028,2189.887675450504,89131
4,2005-05-01,35130,82799,2191.523654418966,89131
5,2005-06-01,35173,83455,2194.2120292796244,89131
6,2005-07-01,35236,84042,2198.1320250231906,89131
7,2005-08-01,35317,84536,2203.2127506032857,89131
8,2005-09-01,35414,84925,2209.234751217137,89131
9,2005-10-01,35532,85235,2216.599493572336,89131
10,2005-11-01,35664,85447,2224.8318330008055,89131
11,2005-12-01,35818,85573,2234.4805921311095,89131
12,2006-01-01,35992,85607,2245.2900810979413,89131
13,2006-02-01,36164,85557,2256.0511625424606,89131
14,2006-03-01,36373,85414,2269.0697824884924,89131
15,2006-04-01,36592,85186,2282.7736163597024,89131
16,2006-05-01,36838,84859,2298.0762530808383,89131
17,2006-06-01,37093,84453,2313.990425766666,89131
18,2006-07-01,37375,83943,2331.577079262906,89131
19,2006-08-01,37655,83382,2349.0507083925595,89131
20,2006-09-01,37901,82840,2364.3905220888983,89131
21,2006-10-01,38129,82282,2378.615881352775,89131
22,2006-11-01,38324,81743,2390.8090210703926,89131
23,2006-12-01,38500,81188,2401.7828172229233,89131
24,2007-01-01,38650,80633,2411.1041796631316,89131
25,2007-02-01,38762,80134,2418.103172745048,89131
26,2007-03-01,38861,79583,2424.279580700512,89131
27,2007-04-01,38931,79050,2428.6834127003094,89131
28,2007-05-01,38978,78501,2431.608257544427,89131
29,2007-06-01,38998,77972,2432.8654155655026,89131
30,2007-07-01,38993,77426,2432.5386972982747,89131
31,2007-08-01,38979,76898,2431.6804830701203,89131
32,2007-09-01,38979,76426,2431.630968763415,89131
33,2007-10-01,38991,75977,2432.3897515685194,89131
34,2007-11-01,39015,75580,2433.9078777560744,89131
35,2007-12-01,39053,75210,2436.286555738582,89131
36,2008-01-01,39105,74879,2439.488459139114,89131
37,2008-02-01,39164,74606,2443.2290598370946,89131
38,2008-03-01,39241,74352,2448.0243027563833,89131
39,2008-04-01,39328,74145,2453.4486806673413,89131
40,2008-05-01,39431,73969,2459.8638187640327,89131
41,2008-06-01,39543,73838,2466.855837169251,89131
42,2008-07-01,39672,73741,2474.8908704433447,89131
43,2008-08-01,39801,73661,2482.9668410941927,89131
44,2008-09-01,39914,73575,2489.9763056292395,89131
45,2008-10-01,40017,73477,2496.38569247522,89131
46,2008-11-01,40103,73374,2501.781492803361,89131
47,2008-12-01,40179,73258,2506.5234266355396,89131
48,2009-01-01,40242,73133,2510.4179663131627,89131
49,2009-02-01,40286,73013,2513.207261701836,89131
50,2009-03-01,40323,72870,2515.489018956273,89131
51,2009-04-01,40345,72724,2516.8903390345345,89131
52,2009-05-01,40355,72564,2517.5046432751706,89131
53,2009-06-01,40352,72401,2517.2922991465266,89131
54,2009-07-01,40335,72223,2516.23915037336,89131
55,2009-08-01,40317,72052,2515.100593687652,89131
56,2009-09-01,40312,71914,2514.792364201764,89131
57,2009-10-01,40320,71799,2515.29588337126,89131
58,2009-11-01,40340,71714,2516.5786660884296,89131
59,2009-12-01,40375,71653,2518.7262312010853,89131
60,2010-01-01,40423,71621,2521.70929507174,89131
61,2010-02-01,40477,71615,2525.1218043473245,89131
62,2010-03-01,40551,71636,2529.695011015462,89131
63,2010-04-01,40634,71682,2534.9162009893826,89131
64,2010-05-01,40734,71758,2541.1334536006802,89131
65,2010-06-01,40843,71857,2547.945655777659,89131
66,2010-07-01,40969,71988,2555.806954332117,89131
67,2010-08-01,41098,72127,2563.8350966711987,89131
68,2010-09-01,41213,72249,2570.9953686886643,89131
69,2010-10-01,41321,72360,2577.76339306902,89131
70,2010-11-01,41416,72455,2583.7025230780473,89131
71,2010-12-01,41505,72539,2589.2087007163486,89131
72,2011-01-01,41583,72610,2594.073611977542,89131
73,2011-02-01,41644,72661,2597.9165432441628,89131
74,2011-03-01,41703,72704,2601.5609797876314,89131
75,2011-04-01,41749,72733,2604.477282857737,89131
76,2011-05-01,41787,72749,2606.859872659152,89131
77,2011-06-01,41815,72751,2608.5550337208183,89131
78,2011-07-01,41833,72739,2609.675776780181,89131
79,2011-08-01,41846,72729,2610.516855897952,89131
80,2011-09-01,41862,72740,2611.479721191045,89131
81,2011-10-01,41880,72771,2612.629498589058,89131
82,2011-11-01,41900,72821,2613.892008905024,89131
83,2011-12-01,41924,72894,2615.3514194933387,89131
84,2012-01-01,41950,72988,2616.968184653774,89131
85,2012-02-01,41976,73095,2618.623096575705,89131
86,2012-03-01,42007,73229,2620.544418972503,89131
87,2012-04-01,42039,73379,2622.5535857389045,89131
88,2012-05-01,42075,73555,2624.784541326004,89131
89,2012-06-01,42112,73745,2627.0933531152778,89131
90,2012-07-01,42153,73963,2629.633941892679,89131
91,2012-08-01,42194,74188,2632.2368668856993,89131
92,2012-09-01,42234,74400,2634.712547246525,89131
93,2012-10-01,42274,74612,2637.225922756592,89131
94,2012-11-01,42313,74810,2639.614840157187,89131
95,2012-12-01,42351,75009,2642.0385606083487,89131
96,2013-01-01,42390,75201,2644.4167186525265,89131
97,2013-02-01,42423,75369,2646.5255705091104,89131
98,2013-03-01,42460,75548,2648.8170130045105,89131
99,2013-04-01,42495,75715,2650.9911565199445,89131
100,2013-05-01,42530,75881,2653.1929439564396,89131
101,2013-06-01,42564,76035,2655.2803245116424,89131
102,2013-07-01,42598,76188,2657.3924568892326,89131
103,2013-08-01,42633,76339,2659.58302225139,89131
104,2013-09-01,42670,76490,2661.9199754569436,89131
105,2013-10-01,42712,76650,2664.559433971878,89131
106,2013-11-01,42757,76809,2667.331110150069,89131
107,2013-12-01,42806,76977,2670.419782403394,89131
108,2014-01-01,42860,77150,2673.736743605739,89131
109,2014-02-01,42911,77311,2676.9289277842245,89131
110,2014-03-01,42971,77492,2680.6803744056688,89131
111,2014-04-01,43032,77672,2684.528168106289,89131
112,2014-05-01,43100,77862,2688.7288284661245,89131
113,2014-06-01,43168,78051,2693.011345139382,89131
114,2014-07-01,43243,78250,2697.661219237609,89131
115,2014-08-01,43320,78449,2702.4721496683464,89131
116,2014-09-01,43396,78635,2707.2040387964275,89131
117,2014-10-01,43476,78822,2712.172172069551,89131
118,2014-11-01,43554,78998,2717.0560247604185,89131
119,2014-12-01,43636,79173,2722.181187048421,89131
120,2015-01-01,43720,79342,2727.386150966937,89131
121,2015-02-01,43796,79490,2732.155999903539,89131
122,2015-03-01,43882,79648,2737.512844344643,89131
123,2015-04-01,43966,79795,2742.772869133556,89131
124,2015-05-01,44055,79941,2748.2867425895397,89131
125,2015-06-01,44141,80076,2753.69873094124,89131
126,2015-07-01,44232,80211,2759.3696334121028,89131
127,2015-08-01,44323,80375,2765.0574400533897,89131
128,2015-09-01,44411,80605,2770.505644668601,89131
129,2015-10-01,44500,80915,2776.0772982796366,89131
130,2015-11-01,44586,81285,2781.412939363203,89131
131,2015-12-01,44673,81741,2786.8682773248725,89131
132,2016-01-01,44760,82271,2792.264504054897,89131
133,2016-02-01,44840,82833,2797.2590733147936,89131
134,2016-03-01,44924,83506,2802.540891209376,89131
135,2016-04-01,45005,84228,2807.5960461157306,89131
136,2016-05-01,45088,85047,2812.761548360947,89131
137,2016-06-01,45167,85909,2817.704139735657,89131
138,2016-07-01,45248,86874,2822.753326331507,89131
139,2016-08-01,45327,87825,2827.660177053407,89131
140,2016-09-01,45399,88640,2832.1833265518353,89131
