,time,CPI,real_GDP,inflation,unemployment_rate,population,household_income,population_density,RegionName
13675,2016-12-01,244.63386893349943,18039.635723082964,2.077472124253753,4.729162205410652,46824,74997,5214.292243876553,89074
13676,2016-12-01,244.63386893349943,18039.635723082964,2.077472124253753,4.729162205410652,35802,47992,4792.808169988383,89081
13677,2016-12-01,244.63386893349943,18039.635723082964,2.077472124253753,4.729162205410652,25564,63463,2338.9191899351463,89084
13678,2016-12-01,244.63386893349943,18039.635723082964,2.077472124253753,4.729162205410652,3912,72121,7524.424385950457,89085
13679,2016-12-01,244.63386893349943,18039.635723082964,2.077472124253753,4.729162205410652,5070,40799,746.7404857436335,89086
13680,2017-01-01,245.12,18079.08,2.13,4.7,32080,47033,5985.074626865671,89102
13681,2017-01-01,245.12,18079.08,2.13,4.7,42850,44455,6395.522388059701,89103
13682,2017-01-01,245.12,18079.08,2.13,4.7,37580,33365,6616.197183098592,89104
13683,2017-01-01,245.12,18079.08,2.13,4.7,36410,54558,6668.4981684981685,89107
13684,2017-01-01,245.12,18079.08,2.13,4.7,65050,37326,7235.817575083426,89108
13685,2017-01-01,245.12,18079.08,2.13,4.7,5750,355316,1297.9683972911964,89109
13686,2017-01-01,245.12,18079.08,2.13,4.7,70830,38415,6375.337533753375,89110
13687,2017-01-01,245.12,18079.08,2.13,4.7,29460,78488,2644.524236983842,89113
13688,2017-01-01,245.12,18079.08,2.13,4.7,56230,31236,2248.3006797281087,89115
13689,2017-01-01,245.12,18079.08,2.13,4.7,48380,84034,5304.8245614035095,89117
13690,2017-01-01,245.12,18079.08,2.13,4.7,18680,60294,1765.5954631379961,89118
13691,2017-01-01,245.12,18079.08,2.13,4.7,39410,41174,3047.950502706883,89119
13692,2017-01-01,245.12,18079.08,2.13,4.7,21660,63628,3112.0689655172414,89120
13693,2017-01-01,245.12,18079.08,2.13,4.7,58280,38298,6334.782608695653,89121
13694,2017-01-01,245.12,18079.08,2.13,4.7,46360,38888,5105.726872246696,89122
13695,2017-01-01,245.12,18079.08,2.13,4.7,49400,63766,4634.1463414634145,89123
13696,2017-01-01,245.12,18079.08,2.13,4.7,570,85946,0.41845304516356374,89124
13697,2017-01-01,245.12,18079.08,2.13,4.7,32190,60565,5365.0,89128
13698,2017-01-01,245.12,18079.08,2.13,4.7,47700,68723,4765.234765234765,89129
13699,2017-01-01,245.12,18079.08,2.13,4.7,30690,59779,4011.7647058823527,89130
13700,2017-01-01,245.12,18079.08,2.13,4.7,45660,90894,2848.4092326887085,89131
13701,2017-01-01,245.12,18079.08,2.13,4.7,21920,142122,3306.184012066365,89134
13702,2017-01-01,245.12,18079.08,2.13,4.7,27270,203537,598.1574906777802,89135
13703,2017-01-01,245.12,18079.08,2.13,4.7,16770,145990,3983.372921615202,89138
13704,2017-01-01,245.12,18079.08,2.13,4.7,40420,59267,3816.808309726157,89139
13705,2017-01-01,245.12,18079.08,2.13,4.7,30200,114994,2825.0701590271283,89141
13706,2017-01-01,245.12,18079.08,2.13,4.7,34570,38176,7262.605042016807,89142
13707,2017-01-01,245.12,18079.08,2.13,4.7,12390,66867,3622.8070175438597,89143
13708,2017-01-01,245.12,18079.08,2.13,4.7,17530,131018,4460.559796437658,89144
13709,2017-01-01,245.12,18079.08,2.13,4.7,21550,122294,4674.620390455531,89145
13710,2017-01-01,245.12,18079.08,2.13,4.7,17010,51105,3551.1482254697285,89146
13711,2017-01-01,245.12,18079.08,2.13,4.7,48230,51817,6500.0,89147
13712,2017-01-01,245.12,18079.08,2.13,4.7,51270,72664,4161.5259740259735,89148
13713,2017-01-01,245.12,18079.08,2.13,4.7,36570,82767,3047.5,89149
13714,2017-01-01,245.12,18079.08,2.13,4.7,26310,37773,810.7858243451464,89156
13715,2017-01-01,245.12,18079.08,2.13,4.7,21900,71252,113.37751087181611,89166
13716,2017-01-01,245.12,18079.08,2.13,4.7,35650,65669,1865.5154369440083,89178
13717,2017-01-01,245.12,18079.08,2.13,4.7,10320,69706,86.61351237935375,89179
13718,2017-01-01,245.12,18079.08,2.13,4.7,33220,55229,4738.944365192582,89183
13719,2017-01-01,245.12,18079.08,2.13,4.7,22560,56008,677.274091864305,89701
13720,2017-01-01,245.12,18079.08,2.13,4.7,8950,92259,352.5009846396219,89703
13721,2017-01-01,245.12,18079.08,2.13,4.7,3800,130391,49.63427377220481,89704
13722,2017-01-01,245.12,18079.08,2.13,4.7,4740,59724,109.82391102873031,89705
13723,2017-01-01,245.12,18079.08,2.13,4.7,16980,47589,535.8157147365099,89706
13724,2017-01-01,245.12,18079.08,2.13,4.7,22430,69722,12.869798719331666,89801
13725,2017-01-01,245.12,18079.08,2.13,4.7,14620,86050,23.22478157267673,89815
13726,2017-01-01,245.12,18079.08,2.13,4.7,15010,56167,74.45436507936508,89403
13727,2017-01-01,245.12,18079.08,2.13,4.7,19510,52078,131.4512868885595,89408
13728,2017-01-01,245.12,18079.08,2.13,4.7,10240,70004,58.860723113180434,89410
13729,2017-01-01,245.12,18079.08,2.13,4.7,340,623400,21.532615579480684,89413
13730,2017-01-01,245.12,18079.08,2.13,4.7,11030,83584,159.25498123014725,89423
13731,2017-01-01,245.12,18079.08,2.13,4.7,5850,42531,34.72428325517896,89429
13732,2017-01-01,245.12,18079.08,2.13,4.7,34540,40949,3571.8717683557393,89431
13733,2017-01-01,245.12,18079.08,2.13,4.7,19400,37069,1249.1951062459757,89433
13734,2017-01-01,245.12,18079.08,2.13,4.7,23720,60744,792.7807486631016,89434
13735,2017-01-01,245.12,18079.08,2.13,4.7,41740,75733,1024.0431795878312,89436
13736,2017-01-01,245.12,18079.08,2.13,4.7,1544,127321,105.9069803688977,89439
13737,2017-01-01,245.12,18079.08,2.13,4.7,12550,87087,302.4096385542169,89441
13738,2017-01-01,245.12,18079.08,2.13,4.7,2420,59165,8.179544379098221,89444
13739,2017-01-01,245.12,18079.08,2.13,4.7,9900,41604,12.979691371782938,89447
13740,2017-01-01,245.12,18079.08,2.13,4.7,4550,481818,179.84189723320156,89451
13741,2017-01-01,245.12,18079.08,2.13,4.7,11800,75661,217.6720162331673,89460
13742,2017-01-01,245.12,18079.08,2.13,4.7,3030,87710,4809.523809523809,89501
13743,2017-01-01,245.12,18079.08,2.13,4.7,40170,44323,1804.5822102425875,89502
13744,2017-01-01,245.12,18079.08,2.13,4.7,20140,49940,3103.235747303544,89503
13745,2017-01-01,245.12,18079.08,2.13,4.7,38390,47918,406.15742699957684,89506
13746,2017-01-01,245.12,18079.08,2.13,4.7,29910,91067,3341.8994413407822,89509
13747,2017-01-01,245.12,18079.08,2.13,4.7,2840,78710,2.7459511723471115,89510
13748,2017-01-01,245.12,18079.08,2.13,4.7,27190,181625,182.43424584004296,89511
13749,2017-01-01,245.12,18079.08,2.13,4.7,20210,33296,3207.936507936508,89512
13750,2017-01-01,245.12,18079.08,2.13,4.7,34390,74261,3939.2898052691867,89002
13751,2017-01-01,245.12,18079.08,2.13,4.7,12920,81658,105.5296904353508,89005
13752,2017-01-01,245.12,18079.08,2.13,4.7,8810,219958,1130.9370988446726,89519
13753,2017-01-01,245.12,18079.08,2.13,4.7,32860,95749,428.5341679707877,89521
13754,2017-01-01,245.12,18079.08,2.13,4.7,30990,81685,1644.904458598726,89523
13755,2017-01-01,245.12,18079.08,2.13,4.7,30960,117911,2819.6721311475408,89012
13756,2017-01-01,245.12,18079.08,2.13,4.7,26570,84090,1562.9411764705883,89011
13757,2017-01-01,245.12,18079.08,2.13,4.7,36200,58603,4775.7255936675465,89014
13758,2017-01-01,245.12,18079.08,2.13,4.7,34570,53026,922.1125633502267,89015
13759,2017-01-01,245.12,18079.08,2.13,4.7,13070,67711,443.20108511359786,89027
13760,2017-01-01,245.12,18079.08,2.13,4.7,6040,56416,64.21433127790772,89029
13761,2017-01-01,245.12,18079.08,2.13,4.7,48650,28617,5197.649572649573,89030
13762,2017-01-01,245.12,18079.08,2.13,4.7,66710,48685,7014.72134595163,89031
13763,2017-01-01,245.12,18079.08,2.13,4.7,42640,41050,4160.0,89032
13764,2017-01-01,245.12,18079.08,2.13,4.7,2720,58536,5.217224513282823,89040
13765,2017-01-01,245.12,18079.08,2.13,4.7,22310,107312,711.1890341090213,89044
13766,2017-01-01,245.12,18079.08,2.13,4.7,15570,47880,203.21064996084573,89048
13767,2017-01-01,245.12,18079.08,2.13,4.7,51680,130526,995.37750385208,89052
13768,2017-01-01,245.12,18079.08,2.13,4.7,7250,46769,15.67398119122257,89060
13769,2017-01-01,245.12,18079.08,2.13,4.7,4860,60066,66.83168316831683,89061
13770,2017-01-01,245.12,18079.08,2.13,4.7,46930,75232,5226.057906458797,89074
13771,2017-01-01,245.12,18079.08,2.13,4.7,35900,48144,4805.890227576975,89081
13772,2017-01-01,245.12,18079.08,2.13,4.7,25660,63582,2347.6669716376946,89084
13773,2017-01-01,245.12,18079.08,2.13,4.7,3910,72325,7519.230769230769,89085
13774,2017-01-01,245.12,18079.08,2.13,4.7,5070,40943,746.6863033873343,89086
13775,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,31991,47123,5968.56746475065,89102
13776,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,42772,44678,6384.008065396685,89103
13777,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,37507,33464,6603.432335307922,89104
13778,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,36358,54578,6659.086611283037,89107
13779,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,64993,37463,7229.560022925028,89108
13780,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,5726,360442,1292.74819481886,89109
13781,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,70735,38538,6366.865921571294,89110
13782,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,29543,78977,2652.0601204296163,89113
13783,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,56184,31350,2246.4847672767773,89115
13784,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,48394,84653,5306.400896638094,89117
13785,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,18718,60559,1769.2799010486588,89118
13786,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,39260,41352,3036.3702826391677,89119
13787,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,21670,63580,3113.5997377668587,89120
13788,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,58257,38408,6332.310401610415,89121
13789,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,46379,38968,5107.915675997849,89122
13790,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,49417,64054,4635.764297041299,89123
13791,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,572,86398,0.42047213172415426,89124
13792,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,32212,60831,5368.685119108727,89128
13793,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,47724,69020,4767.676116636314,89129
13794,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,30706,59962,4013.954224476478,89130
13795,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,45710,91162,2851.581931615948,89131
13796,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,21910,141480,3304.8107050172575,89134
13797,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,27309,205794,599.0248771739443,89135
13798,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,16888,147619,4011.4987329451938,89138
13799,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,40514,59464,3825.7758142079115,89139
13800,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,30355,115557,2839.6318535752303,89141
13801,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,34558,38288,7260.21455756736,89142
13802,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,12391,67080,3623.257368482397,89143
13803,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,17533,131717,4461.565511105849,89144
13804,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,21551,121391,4674.9336562390345,89145
13805,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,16994,51383,3547.9021518420864,89146
13806,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,48245,51989,6502.052232975077,89147
13807,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,51459,72858,4176.895352022333,89148
13808,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,36629,83067,3052.4992738571295,89149
13809,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,26301,37881,810.5176465151435,89156
13810,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,22003,71608,113.91250672818384,89166
13811,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,35769,65786,1871.7642223546347,89178
13812,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,10342,69871,86.80560069866375,89179
13813,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,33298,55410,4750.19296215265,89183
13814,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,22584,56219,678.0127907232713,89701
13815,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,8967,92375,353.18824188951356,89703
13816,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,3807,131678,49.72926200372193,89704
13817,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,4749,60054,110.03451529869089,89705
13818,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,16995,47806,536.295446999553,89706
13819,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,22430,69850,12.869983772452558,89801
13820,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,14639,86268,23.25576059493815,89815
13821,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,15038,56345,74.59815136937812,89403
13822,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,19570,52272,131.85776122970813,89408
13823,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,10253,70565,58.93577175292838,89410
13824,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,340,634569,21.582262511545228,89413
13825,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,11038,84107,159.37049723945992,89423
13826,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,5872,42758,34.857946826489325,89429
13827,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,34564,41119,3574.383567389218,89431
13828,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,19392,37225,1248.735555132218,89433
13829,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,23761,61320,794.1541799883612,89434
13830,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,41846,75934,1026.665962209714,89436
13831,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,1555,130091,106.70182644451377,89439
13832,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,12593,87511,303.448189000181,89441
13833,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,2425,59518,8.197274037762732,89444
13834,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,9914,41603,12.999240099721469,89447
13835,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,4557,486291,180.1391030581282,89451
13836,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,11801,76346,217.70748813709776,89460
13837,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,3037,87674,4820.722666257192,89501
13838,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,40131,44600,1802.8372598801814,89502
13839,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,20170,50236,3107.986805563177,89503
13840,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,38467,48115,406.9740053106653,89506
13841,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,29927,91542,3343.853727219666,89509
13842,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,2833,79032,2.7392685913278227,89510
13843,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,27224,184156,182.66240966406613,89511
13844,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,20213,33455,3208.507021583211,89512
13845,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,34440,74585,3945.1032681551715,89002
13846,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,12928,82054,105.59918878532362,89005
13847,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,8817,222278,1131.8858944595243,89519
13848,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,33003,96306,430.40135419176687,89521
13849,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,31048,82134,1648.034151993074,89523
13850,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,30999,118374,2823.305144991095,89012
13851,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,26723,84841,1571.9599516044075,89011
13852,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,36266,58902,4784.550333943827,89014
13853,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,34599,53181,922.8975005189774,89015
13854,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,13100,68144,444.24318845252515,89027
13855,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,6057,56721,64.3984029101503,89029
13856,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,48523,28724,5184.089964071717,89030
13857,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,66774,48814,7021.464297267954,89031
13858,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,42625,41166,4158.588474250042,89032
13859,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,2711,58723,5.200226831911373,89040
13860,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,22458,107672,715.917239643956,89044
13861,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,15621,48129,203.88738619466838,89048
13862,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,51797,131134,997.634156159963,89052
13863,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,7274,46951,15.727584711682416,89060
13864,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,4902,60360,67.41961870847281,89061
13865,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,47014,75443,5235.432550359129,89074
13866,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,35977,48273,4816.2518142140125,89081
13867,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,25750,63702,2355.9908930842494,89084
13868,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,3908,72505,7515.458468910932,89085
13869,2017-02-01,245.56639821962875,18115.55978590679,2.1751473875795533,4.666016477105554,5070,41099,746.7119864443796,89086
13870,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,31882,47217,5948.192716287187,89102
13871,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,42685,44926,6370.984101301061,89103
13872,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,37415,33580,6587.297561620441,89104
13873,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,36289,54576,6646.433191873072,89107
13874,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,64913,37620,7220.685824391868,89108
13875,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,5699,363785,1286.570796089232,89109
13876,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,70606,38673,6355.24742815974,89110
13877,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,29631,79606,2659.8770611226573,89113
13878,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,56128,31482,2244.2317402032095,89115
13879,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,48411,85397,5308.248182330068,89117
13880,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,18756,60818,1772.8557502915971,89118
13881,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,39090,41528,3023.2524752023223,89119
13882,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,21678,63548,3114.698713078096,89120
13883,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,58216,38531,6327.902922717526,89121
13884,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,46396,39059,5109.800102661142,89122
13885,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,49431,64351,4637.116454922498,89123
13886,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,575,86957,0.4226436645991315,89124
13887,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,32233,61042,5372.249035436606,89128
13888,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,47750,69325,4770.247481629859,89129
13889,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,30724,60151,4016.3038015086013,89130
13890,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,45763,91353,2854.869180592818,89131
13891,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,21902,140890,3303.489166995793,89134
13892,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,27352,208541,599.9703624630515,89135
13893,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,17019,149534,4042.5901506230884,89138
13894,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,40611,59674,3834.920713500737,89139
13895,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,30532,115995,2856.130403019994,89141
13896,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,34531,38413,7254.438926138768,89142
13897,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,12387,67313,3622.060010323197,89143
13898,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,17537,132623,4462.370534882788,89144
13899,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,21558,120563,4676.380926438845,89145
13900,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,16970,51706,3542.857636533011,89146
13901,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,48256,52178,6503.505729712431,89147
13902,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,51649,73055,4192.356541114111,89148
13903,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,36691,83421,3057.659936857696,89149
13904,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,26286,38003,810.0527701136473,89156
13905,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,22116,71993,114.49811805174224,89166
13906,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,35898,65941,1878.521727601781,89178
13907,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,10367,70069,87.01223574984402,89179
13908,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,33389,55615,4763.117873303361,89183
13909,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,22611,56427,678.8124420461837,89701
13910,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,8984,92532,353.8744849704591,89703
13911,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,3816,132891,49.84709062123323,89704
13912,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,4758,60415,110.25442372400202,89705
13913,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,17011,48033,536.8133575852289,89706
13914,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,22433,70000,12.872029748140188,89801
13915,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,14659,86473,23.287124776481544,89815
13916,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,15070,56557,74.75676284221431,89403
13917,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,19636,52497,132.3031347896763,89408
13918,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,10266,71258,59.011152125726824,89410
13919,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,341,645524,21.608771750128245,89413
13920,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,11050,84658,159.54469951766214,89423
13921,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,5896,43001,35.00208842533512,89429
13922,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,34585,41308,3576.539229663115,89431
13923,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,19385,37403,1248.2775438732438,89433
13924,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,23808,61933,795.7415188173711,89434
13925,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,41962,76178,1029.5137317229414,89436
13926,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,1568,133216,107.5969356359044,89439
13927,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,12641,87947,304.60452036366075,89441
13928,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,2429,59916,8.211958986956663,89444
13929,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,9926,41621,13.01455983085878,89447
13930,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,4565,491418,180.4634391193258,89451
13931,2017-03-01,246.06872035373476,18156.892177783368,2.2225887271880316,4.619929453249934,11801,77118,217.7069700892809,89460
