,time,CPI,real_GDP,inflation,unemployment_rate,population,household_income,population_density,RegionName,SizeRank,City,Metro,CountyName,value
182,2005-02-01,195.7705868684855,14936.205271390412,3.414396514449841,5.255459005080975,40256,126048,775.3655422439363,89052,263,Henderson,Las Vegas,Clark,488800.0
183,2005-02-01,195.7705868684855,14936.205271390412,3.414396514449841,5.255459005080975,7784,45401,16.828962941936627,89060,8294,Pahrump,Pahrump,Nye,323600.0
184,2005-02-01,195.7705868684855,14936.205271390412,3.414396514449841,5.255459005080975,3113,50745,42.81007875701686,89061,10140,Pahrump,Pahrump,Nye,883200.0
185,2005-02-01,195.7705868684855,14936.205271390412,3.414396514449841,5.255459005080975,42602,76266,4744.099949271337,89074,485,Henderson,Las Vegas,Clark,354900.0
186,2005-02-01,195.7705868684855,14936.205271390412,3.414396514449841,5.255459005080975,17759,47039,2377.389912202538,89081,3293,North Las Vegas,Las Vegas,Clark,282900.0
187,2005-02-01,195.7705868684855,14936.205271390412,3.414396514449841,5.255459005080975,14313,60568,1309.5886006344388,89084,4372,North Las Vegas,Las Vegas,Clark,347000.0
188,2005-02-01,195.7705868684855,14936.205271390412,3.414396514449841,5.255459005080975,1672,63842,3215.5690200140352,89085,12365,North Las Vegas,Las Vegas,Clark,387100.0
189,2005-02-01,195.7705868684855,14936.205271390412,3.414396514449841,5.255459005080975,2723,47732,401.1165661978576,89086,10891,North Las Vegas,Las Vegas,Clark,323500.0
190,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,31179,57307,5816.983756691382,89102,2135,Las Vegas,Las Vegas,Clark,222300.0
191,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,37779,43268,5638.714331645514,89103,486,Las Vegas,Las Vegas,Clark,260400.0
192,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,36587,36331,6441.407535652188,89104,1961,Las Vegas,Las Vegas,Clark,203900.0
193,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,32208,61985,5898.970997850479,89107,2935,Las Vegas,Las Vegas,Clark,201800.0
194,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,57766,39305,6425.649072811989,89108,116,Las Vegas,Las Vegas,Clark,225100.0
195,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,15195,137329,3430.0512885509065,89109,7984,Las Vegas,Las Vegas,Clark,269200.0
196,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,66344,38841,5971.605050045753,89110,434,Las Vegas,Las Vegas,Clark,201100.0
197,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,17033,135677,1529.0633015541946,89113,2565,Las Vegas,Las Vegas,Clark,367000.0
198,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,49238,32031,1968.77026312047,89115,816,Las Vegas,Las Vegas,Clark,187800.0
199,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,46922,93902,5145.03970595077,89117,196,Las Vegas,Las Vegas,Clark,402800.0
200,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,14824,63056,1401.2109541816415,89118,5333,Las Vegas,Las Vegas,Clark,313600.0
201,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,37159,50049,2873.8624828959973,89119,694,Las Vegas,Las Vegas,Clark,248900.0
202,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,20301,73576,2916.8109407805046,89120,4786,Las Vegas,Las Vegas,Clark,281600.0
203,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,53084,41333,5770.037314613167,89121,174,Las Vegas,Las Vegas,Clark,219700.0
204,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,32823,38974,3614.9766017890424,89122,770,Las Vegas,Las Vegas,Clark,243600.0
205,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,54708,57141,5132.122333984826,89123,310,Las Vegas,Las Vegas,Clark,349800.0
206,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,1161,96779,0.852397545755649,89124,14329,Mount Charleston,Las Vegas,Clark,374800.0
207,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,31374,57285,5229.039347415848,89128,1796,Las Vegas,Las Vegas,Clark,326300.0
208,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,43184,66521,4314.162695866088,89129,724,Las Vegas,Las Vegas,Clark,339600.0
209,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,28483,55349,3723.311961086238,89130,3099,Las Vegas,Las Vegas,Clark,320000.0
210,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,35096,81194,2189.4096394044623,89131,1426,Las Vegas,Las Vegas,Clark,398900.0
211,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,23192,159057,3498.099497002317,89134,3140,Las Vegas,Las Vegas,Clark,362300.0
212,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,17891,164376,392.4441830765747,89135,2843,Las Vegas,Las Vegas,Clark,473400.0
213,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,8481,120141,2014.5868928962993,89138,6884,Las Vegas,Las Vegas,Clark,487000.0
214,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,21759,54712,2054.7351528112436,89139,2162,Las Vegas,Las Vegas,Clark,321800.0
215,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,16531,109867,1546.4336629966251,89141,3629,Las Vegas,Las Vegas,Clark,370100.0
216,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,28287,38761,5942.687949231313,89142,3949,Las Vegas,Las Vegas,Clark,235000.0
217,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,10479,60994,3064.090025834427,89143,8369,Las Vegas,Las Vegas,Clark,328900.0
218,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,17032,131700,4333.885923626383,89144,5582,Las Vegas,Las Vegas,Clark,410300.0
219,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,21116,101308,4580.690000305696,89145,4327,Las Vegas,Las Vegas,Clark,259300.0
220,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,15189,61042,3171.1719406962375,89146,5922,Las Vegas,Las Vegas,Clark,338600.0
221,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,41858,65277,5641.327057180276,89147,575,Las Vegas,Las Vegas,Clark,318600.0
222,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,27681,62192,2246.897930585478,89148,511,Las Vegas,Las Vegas,Clark,366600.0
223,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,22106,86717,1842.242379127023,89149,2183,Las Vegas,Las Vegas,Clark,357700.0
224,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,23136,39597,712.9847805863574,89156,4829,Las Vegas,Las Vegas,Clark,227900.0
225,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,1350,40433,6.990318650922074,89166,5509,Las Vegas,Las Vegas,Clark,354500.0
226,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,10951,58977,573.0831782239285,89178,2504,Las Vegas,Las Vegas,Clark,353200.0
227,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,609,52419,5.112553197649684,89179,9005,Las Vegas,Las Vegas,Clark,349400.0
228,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,14577,52880,2079.5071471762,89183,2668,Las Vegas,Las Vegas,Clark,319700.0
229,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,21488,47014,645.0958052507972,89701,4439,Carson City,Carson City,Carson City,264200.0
230,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,8814,83259,347.1692719596785,89703,8046,Carson City,Carson City,Carson City,407500.0
231,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,3912,85551,51.09752581433767,89704,11321,Carson City,Carson City,Carson City,374500.0
232,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,4524,55644,104.82768291888046,89705,10869,Carson City,Carson City,Carson City,326900.0
233,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,16432,40920,518.5239331039006,89706,5355,Carson City,Carson City,Carson City,255900.0
234,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,18147,50413,10.41240772131994,89801,4700,Elko,Elko,Elko,281600.0
235,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,11500,57715,18.26870157685871,89815,7509,Spring Creek,Elko,Elko,212100.0
236,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,12672,49244,62.86039454923465,89403,6347,Dayton,Fernley,Lyon,253700.0
237,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,17461,49385,117.65136375204331,89408,5360,Fernley,Fernley,Lyon,354500.0
238,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,10337,58790,59.423324333616755,89410,7410,Gardnerville,Gardnerville Ranchos,Douglas,361000.0
239,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,337,1036715,21.40444093107498,89413,14712,Glenbrook,Gardnerville Ranchos,Douglas,1823600.0
240,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,11098,73908,160.24119008023095,89423,7340,Minden,Gardnerville Ranchos,Douglas,416400.0
241,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,6153,36175,36.523153005060074,89429,9111,Silver Springs,Fernley,Lyon,887600.0
242,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,30969,36403,3202.6589196714076,89431,2061,Sparks,Reno,Washoe,229500.0
243,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,17848,34186,1149.3187225125412,89433,6448,Sun Valley,Reno,Washoe,253700.0
244,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,22391,50120,748.3676422303957,89434,4076,Sparks,Reno,Washoe,288500.0
245,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,34299,68222,841.496027180924,89436,1605,Sparks,Reno,Washoe,355100.0
246,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,1556,109585,106.78965813549374,89439,13716,Verdi-Mogul,Reno,Washoe,455900.0
247,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,5707,72041,137.52391942149671,89441,8070,Sparks,Reno,Washoe,370000.0
248,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,2359,53284,7.9762675496225794,89444,12104,Wellington,Gardnerville Ranchos,Douglas,303500.0
249,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,6885,42388,9.02728084010444,89447,8933,Yerington,Fernley,Lyon,349400.0
250,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,3357,378613,132.6943224330854,89451,10516,Incline Village,Reno,Washoe,887600.0
251,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,10717,63729,197.70354838440343,89460,7326,Gardnerville,Gardnerville Ranchos,Douglas,314600.0
252,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,3701,54879,5874.935200795636,89501,10635,Reno,Reno,Washoe,267700.0
253,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,37416,43211,1680.889178371082,89502,823,Reno,Reno,Washoe,254300.0
254,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,19764,42667,3045.346016570231,89503,3250,Reno,Reno,Washoe,280100.0
255,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,42949,44822,454.39473663529276,89506,2105,Reno,Reno,Washoe,259100.0
256,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,30455,91166,3402.804109556394,89509,1457,Reno,Reno,Washoe,425700.0
257,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,3016,97713,2.9161585407906605,89510,10877,Sparks,Reno,Washoe,410500.0
258,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,24549,151016,164.720384457873,89511,3010,Reno,Reno,Washoe,682600.0
259,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,18514,29866,2938.7983857299123,89512,4224,Reno,Reno,Washoe,259300.0
260,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,15412,68397,1765.4666783840855,89002,3042,Henderson,Las Vegas,Clark,337400.0
261,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,13357,76768,109.10439572066709,89005,6533,Boulder City,Las Vegas,Clark,323900.0
262,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,6191,237311,794.8465763531436,89519,8568,Reno,Reno,Washoe,612100.0
263,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,18233,82178,237.7858030728379,89521,2607,Reno,Reno,Washoe,366300.0
264,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,25186,59028,1336.8540296518936,89523,1945,Reno,Reno,Washoe,378300.0
265,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,24635,87956,2243.7030918449177,89012,1985,Henderson,Las Vegas,Clark,390900.0
266,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,8163,150714,480.23397799413976,89011,3764,Henderson,Las Vegas,Clark,291100.0
267,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,32955,57857,4347.710001266666,89014,1373,Henderson,Las Vegas,Clark,326200.0
268,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,52739,50215,1406.7717780352982,89015,1754,Henderson,Las Vegas,Clark,267600.0
269,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,8925,64049,302.6482317233843,89027,6027,Mesquite,Las Vegas,Clark,220200.0
270,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,5213,51749,55.423016798271405,89029,7788,Laughlin,Las Vegas,Clark,212100.0
271,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,48436,28642,5174.8678601347365,89030,1999,North Las Vegas,Las Vegas,Clark,229500.0
272,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,54004,47376,5678.751768005533,89031,353,North Las Vegas,Las Vegas,Clark,284500.0
273,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,35001,42395,3414.7742449870257,89032,2088,North Las Vegas,Las Vegas,Clark,260200.0
274,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,3137,50951,6.01722549302636,89040,12016,Overton,Las Vegas,Clark,191700.0
275,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,7329,74731,233.63485891244449,89044,4804,Henderson,Las Vegas,Clark,391000.0
276,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,14242,48791,185.887919547188,89048,5220,Pahrump,Pahrump,Nye,313600.0
277,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,40108,127090,772.5029048155367,89052,263,Henderson,Las Vegas,Clark,494900.0
278,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,7754,45743,16.76378081681195,89060,8294,Pahrump,Pahrump,Nye,328900.0
279,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,3146,51934,43.2665455438832,89061,10140,Pahrump,Pahrump,Nye,887600.0
280,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,42377,76104,4719.14387667521,89074,485,Henderson,Las Vegas,Clark,358400.0
281,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,18173,46981,2432.8886504691054,89081,3293,North Las Vegas,Las Vegas,Clark,290200.0
282,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,14474,61199,1324.2980659478558,89084,4372,North Las Vegas,Las Vegas,Clark,350700.0
283,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,1731,64698,3329.5396204611748,89085,12365,North Las Vegas,Las Vegas,Clark,390200.0
284,2005-03-01,196.3239623225303,14974.272846517804,3.433382528454568,5.203906945488757,2795,47454,411.66217827545756,89086,10891,North Las Vegas,Las Vegas,Clark,332100.0
285,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,31268,57227,5833.711066316085,89102,2135,Las Vegas,Las Vegas,Clark,225700.0
286,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,37793,42954,5640.761002152964,89103,486,Las Vegas,Las Vegas,Clark,265300.0
287,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,36663,36347,6454.836715868601,89104,1961,Las Vegas,Las Vegas,Clark,207100.0
288,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,32325,62129,5920.425007249784,89107,2935,Las Vegas,Las Vegas,Clark,204500.0
289,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,57829,39435,6432.593360483987,89108,116,Las Vegas,Las Vegas,Clark,228500.0
290,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,14012,146440,3163.0629203755525,89109,7984,Las Vegas,Las Vegas,Clark,276000.0
291,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,66504,38982,5986.014080149541,89110,434,Las Vegas,Las Vegas,Clark,203800.0
292,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,17113,132142,1536.2140638494816,89113,2565,Las Vegas,Las Vegas,Clark,371700.0
293,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,49743,31999,1988.948802966331,89115,816,Las Vegas,Las Vegas,Clark,190700.0
294,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,46698,94054,5120.484181612974,89117,196,Las Vegas,Las Vegas,Clark,406100.0
295,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,14818,63859,1400.635668688467,89118,5333,Las Vegas,Las Vegas,Clark,317600.0
296,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,37140,49627,2872.45118320326,89119,694,Las Vegas,Las Vegas,Clark,252900.0
297,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,20236,74488,2907.5770004251794,89120,4786,Las Vegas,Las Vegas,Clark,285600.0
298,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,53004,41492,5761.308052546385,89121,174,Las Vegas,Las Vegas,Clark,222900.0
299,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,32985,38974,3632.779776780135,89122,770,Las Vegas,Las Vegas,Clark,247700.0
300,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,53244,57164,4994.810219456905,89123,310,Las Vegas,Las Vegas,Clark,353100.0
301,2005-04-01,196.8586407713027,15010.501340364232,3.443727290364611,5.151777816278041,1154,95234,0.8475309920838585,89124,14329,Mount Charleston,Las Vegas,Clark,376100.0
